P05745,41.63081378071533,32.0,Saccharomyces cerevisiae
P05750,42.748371838457786,32.0,Saccharomyces cerevisiae
P06280,49.68624281295799,37.0,Homo sapiens
P06367,43.16069295837549,32.0,Saccharomyces cerevisiae
P06567,41.762127159693705,37.0,Bacillus subtilis
P06605,41.23090026217328,25.0,Drosophila melanogaster
P06616,44.43818550568887,37.0,Escherichia coli
P06966,52.40770023199412,37.0,Escherichia coli
P07117,45.375001949337936,37.0,Escherichia coli
P07251,48.81034864334263,32.0,Saccharomyces cerevisiae
P07270,51.562432264543965,32.0,Saccharomyces cerevisiae
P07487,47.40740259222293,25.0,Drosophila melanogaster
P07902,53.82845997204187,37.0,Homo sapiens
P07948,51.542439289494205,37.0,Homo sapiens
P07991,48.22532166559933,32.0,Saccharomyces cerevisiae
P08030,51.75579811416112,37.0,Mus musculus
P08064,48.62595123323069,37.0,Bacillus subtilis
P08182,43.72561478299718,25.0,Drosophila melanogaster
P08337,60.27378272156373,37.0,Escherichia coli
P08465,45.27687324727033,32.0,Saccharomyces cerevisiae
P08506,49.136277386187224,37.0,Escherichia coli
P08736,39.911242444491556,25.0,Drosophila melanogaster
P08752,44.90710061947344,37.0,Mus musculus
P08997,46.08416474777239,37.0,Escherichia coli
P09029,56.927424344757654,37.0,Escherichia coli
P09110,55.59975499601886,37.0,Homo sapiens
P09158,53.25454957299057,37.0,Escherichia coli
P09372,60.551092695375054,37.0,Escherichia coli
P09734,49.96148029367511,32.0,Saccharomyces cerevisiae
P0A6A3,51.502496395531274,37.0,Escherichia coli
P0A6F3,42.61756914499345,37.0,Escherichia coli
P0A6G7,52.58592020892671,37.0,Escherichia coli
P0A6J8,48.18982860847762,37.0,Escherichia coli
P0A6L0,55.932922082984994,37.0,Escherichia coli
P0A6L7,51.464796925615566,37.0,Escherichia coli
P0A6L9,61.380924595070695,37.0,Escherichia coli
P0A6M2,47.24701000774252,37.0,Escherichia coli
P0A6Z6,60.60063385541284,37.0,Escherichia coli
P0A794,49.58730853863451,37.0,Escherichia coli
P0A7A5,41.37189631773525,37.0,Escherichia coli
P0A7D4,44.96248654434322,37.0,Escherichia coli
P0A7D7,44.993391686336096,37.0,Escherichia coli
P0A7I4,47.56489868788841,37.0,Escherichia coli
P0A7I7,61.825675648519535,37.0,Escherichia coli
P0A7J3,50.47656419247576,37.0,Escherichia coli
P0A7X3,45.83274277499416,37.0,Escherichia coli
P0A817,45.68547159453882,37.0,Escherichia coli
P0A823,54.31858195655119,37.0,Escherichia coli
P0A847,47.62765550612601,37.0,Escherichia coli
P0A855,51.54381272763305,37.0,Escherichia coli
P0A8E1,40.78961066132911,37.0,Escherichia coli
P0A8N3,42.297927569350286,37.0,Escherichia coli
P0A8N7,46.63541631719522,37.0,Escherichia coli
P0A8S1,52.708329306389665,37.0,Escherichia coli
P0A8U0,45.02332885233966,37.0,Escherichia coli
P0A8W0,51.840470750645274,37.0,Escherichia coli
P0A8Y5,45.28514949731368,37.0,Escherichia coli
P0A944,44.05403459471669,37.0,Escherichia coli
P0A9D4,58.05791813777614,37.0,Escherichia coli
P0A9D8,58.90742070232118,37.0,Escherichia coli
P0A9G6,40.86509366427454,37.0,Escherichia coli
P0A9I3,52.41546707098027,37.0,Escherichia coli
P0A9K3,57.12488447048206,37.0,Escherichia coli
P0A9N0,55.892185835809705,37.0,Escherichia coli
P0A9T0,46.95630387932992,37.0,Escherichia coli
P0A9W6,61.084604087136526,37.0,Escherichia coli
P0AA16,49.62653203663834,37.0,Escherichia coli
P0AA93,49.72563933401353,37.0,Escherichia coli
P0AAD6,45.265387046703324,37.0,Escherichia coli
P0AAH0,44.69261779745739,37.0,Escherichia coli
P0AAR3,54.27040058566633,37.0,Escherichia coli
P0AAW1,40.679198946370704,37.0,Escherichia coli
P0AB18,61.37825298674698,37.0,Escherichia coli
P0ABB0,45.55210325468594,37.0,Escherichia coli
P0ABE5,53.402627531896854,37.0,Escherichia coli
P0ABU0,49.90513981952891,37.0,Escherichia coli
P0ABZ6,62.04848462710934,37.0,Escherichia coli
P0AC05,52.65887753435841,37.0,Escherichia coli
P0AC59,49.26237178406962,37.0,Escherichia coli
P0AC92,58.0622095958209,37.0,Escherichia coli
P0ACA7,45.76697459171624,37.0,Escherichia coli
P0ACK8,49.73618699030001,37.0,Escherichia coli
P0ACL2,47.80176303356789,37.0,Escherichia coli
P0ACN4,53.643636525462405,37.0,Escherichia coli
P0ACN7,53.95152774158685,37.0,Escherichia coli
P0AD61,59.04972256136741,37.0,Escherichia coli
P0ADY3,41.62001241254664,37.0,Escherichia coli
P0AEH1,46.75109000041929,37.0,Escherichia coli
P0AEI1,44.70899374772933,37.0,Escherichia coli
P0AEQ3,66.51974108431676,37.0,Escherichia coli
P0AEX5,46.500925549955745,37.0,Escherichia coli
P0AEZ3,51.938790401917416,37.0,Escherichia coli
P0AF01,46.20859430356988,37.0,Escherichia coli
P0AF28,62.75653193142657,37.0,Escherichia coli
P0AF96,64.11681033473629,37.0,Escherichia coli
P0AFD4,45.70960936270237,37.0,Escherichia coli
P0AFE4,47.41793953360582,37.0,Escherichia coli
P0AFK0,57.065977122597744,37.0,Escherichia coli
P0AFR2,47.769539476414586,37.0,Escherichia coli
P0AFU8,49.46594804793054,37.0,Escherichia coli
P0AFX4,46.730807539903815,37.0,Escherichia coli
P0AFX9,45.77380264519059,37.0,Escherichia coli
P0AG40,47.05616224264566,37.0,Escherichia coli
P0AG51,43.772719084368994,37.0,Escherichia coli
P0AG63,45.313577771528024,37.0,Escherichia coli
P0AGB6,58.811805997865854,37.0,Escherichia coli
P0AGG2,55.82762481323158,37.0,Escherichia coli
P0AGG8,60.58871750282867,37.0,Escherichia coli
P0AGJ5,49.58713489279055,37.0,Escherichia coli
P0C0L7,44.477262395304884,37.0,Escherichia coli
P0C0X0,47.63182981573318,32.0,Saccharomyces cerevisiae
P0C895,47.56866771587796,22.0,Arabidopsis thaliana
P0CF20,53.64853131420939,32.0,Saccharomyces cerevisiae
P0CX24,42.05490399155152,32.0,Saccharomyces cerevisiae
P0CX38,42.15045620550642,32.0,Saccharomyces cerevisiae
P10127,52.651116853780756,32.0,Saccharomyces cerevisiae
P11157,52.15418460739921,37.0,Mus musculus
P12004,51.12934335521547,37.0,Homo sapiens
P12039,43.76153207482509,37.0,Bacillus subtilis
P12758,58.82832844144363,37.0,Escherichia coli
P12887,47.468436914172564,32.0,Saccharomyces cerevisiae
P13024,49.98956998162049,37.0,Escherichia coli
P13056,50.961924962228565,37.0,Homo sapiens
P13663,54.456484872365664,32.0,Saccharomyces cerevisiae
P14126,41.63544026359824,32.0,Saccharomyces cerevisiae
P14540,48.15028751925479,32.0,Saccharomyces cerevisiae
P14685,48.31474709950869,37.0,Mus musculus
P14802,47.8101250757623,37.0,Bacillus subtilis
P14868,46.44836278690937,37.0,Homo sapiens
P15019,48.2910933748446,32.0,Saccharomyces cerevisiae
P15047,46.21389792903794,37.0,Escherichia coli
P15565,48.916816575471074,32.0,Saccharomyces cerevisiae
P15625,51.196163370174204,32.0,Saccharomyces cerevisiae
P15891,53.847921580170286,32.0,Saccharomyces cerevisiae
P16692,56.18803925792916,37.0,Escherichia coli
P16989,58.49637572527816,37.0,Homo sapiens
P17028,52.34512620133781,37.0,Homo sapiens
P17555,48.90372148806952,32.0,Saccharomyces cerevisiae
P17704,41.05376120412424,25.0,Drosophila melanogaster
P17891,58.706116409748105,32.0,Saccharomyces cerevisiae
P18289,47.63813828019296,25.0,Drosophila melanogaster
P19926,55.51737032913759,37.0,Escherichia coli
P20042,52.26289977963569,37.0,Homo sapiens
P20691,42.62804138450521,37.0,Bacillus subtilis
P20692,44.16719446337007,37.0,Bacillus subtilis
P20828,43.43939978213744,25.0,Drosophila melanogaster
P21242,49.720118543580355,32.0,Saccharomyces cerevisiae
P21281,53.5217210720118,37.0,Homo sapiens
P21363,62.058027336763914,37.0,Escherichia coli
P21365,50.03583496280402,37.0,Escherichia coli
P21464,41.41200688344106,37.0,Bacillus subtilis
P21599,52.29803945848196,37.0,Escherichia coli
P21827,47.90731511021663,32.0,Saccharomyces cerevisiae
P21912,49.08936695972206,37.0,Homo sapiens
P22256,59.78600028432953,37.0,Escherichia coli
P22259,55.55104938048271,37.0,Escherichia coli
P22570,44.26531351989895,37.0,Homo sapiens
P22978,45.38979106060716,25.0,Drosophila melanogaster
P23193,52.47653705425535,37.0,Homo sapiens
P23292,46.60021903545344,32.0,Saccharomyces cerevisiae
P23396,51.878818677968674,37.0,Homo sapiens
P23542,52.73637119166223,32.0,Saccharomyces cerevisiae
P23594,51.92953918271589,32.0,Saccharomyces cerevisiae
P23715,40.544629536544456,37.0,Bacillus subtilis
P23836,51.66481810115726,37.0,Escherichia coli
P23839,53.47995499104371,37.0,Escherichia coli
P24011,47.741574626867504,37.0,Bacillus subtilis
P24137,41.705772714545986,37.0,Bacillus subtilis
P24182,47.683609269064604,37.0,Escherichia coli
P24280,47.37738367210323,32.0,Saccharomyces cerevisiae
P25294,50.0606010284056,32.0,Saccharomyces cerevisiae
P25344,51.24562406615475,32.0,Saccharomyces cerevisiae
P25536,47.52917542275278,37.0,Escherichia coli
P25605,50.78422186407667,32.0,Saccharomyces cerevisiae
P25685,46.69489650251673,37.0,Homo sapiens
P25740,44.14966664074976,37.0,Escherichia coli
P26038,53.77136765847186,37.0,Homo sapiens
P26270,45.635276437139794,25.0,Drosophila melanogaster
P26443,53.09238641242385,37.0,Mus musculus
P26599,47.8708581029386,37.0,Homo sapiens
P26754,51.49814884100922,32.0,Saccharomyces cerevisiae
P27111,52.112262724540194,37.0,Escherichia coli
P27348,49.75201806033875,37.0,Homo sapiens
P27810,46.83173304577166,32.0,Saccharomyces cerevisiae
P27829,47.05008277419427,37.0,Escherichia coli
P27848,44.51324853653253,37.0,Escherichia coli
P28005,47.17460701050273,32.0,Saccharomyces cerevisiae
P28188,46.555475692291665,22.0,Arabidopsis thaliana
P28248,51.310830057169234,37.0,Escherichia coli
P28272,46.916105429472935,32.0,Saccharomyces cerevisiae
P28305,52.88879714450608,37.0,Escherichia coli
P28707,53.852815423959285,32.0,Saccharomyces cerevisiae
P28769,43.054013761508855,22.0,Arabidopsis thaliana
P29744,56.95072382059004,37.0,Escherichia coli
P29746,44.93891043791611,25.0,Drosophila melanogaster
P30126,57.58077150075584,37.0,Escherichia coli
P30177,61.03689307209319,37.0,Escherichia coli
P30204,64.75264990963254,37.0,Mus musculus
P30419,49.805505771534655,37.0,Homo sapiens
P30625,41.11263074635351,20.0,Caenorhabditis elegans
P30750,49.69579244800117,37.0,Escherichia coli
P31455,49.40672305193954,37.0,Escherichia coli
P31663,52.95056437315389,37.0,Escherichia coli
P31750,47.77326128427252,37.0,Mus musculus
P31946,53.974506981070675,37.0,Homo sapiens
P31979,42.92748759536263,37.0,Escherichia coli
P32157,51.371890026227184,37.0,Escherichia coli
P32178,49.944496091820625,32.0,Saccharomyces cerevisiae
P32288,48.0944640368187,32.0,Saccharomyces cerevisiae
P32351,48.25119313152703,32.0,Saccharomyces cerevisiae
P32445,49.66531503833228,32.0,Saccharomyces cerevisiae
P32505,50.05164426006791,32.0,Saccharomyces cerevisiae
P32507,51.836561512202806,37.0,Mus musculus
P32680,45.80718957453737,37.0,Escherichia coli
P32787,47.66200527891275,32.0,Saccharomyces cerevisiae
P32902,42.673083321687564,32.0,Saccharomyces cerevisiae
P32905,45.62797947406984,32.0,Saccharomyces cerevisiae
P32921,55.86114283826587,37.0,Mus musculus
P32939,48.583578788754444,32.0,Saccharomyces cerevisiae
P33136,57.24028529634463,37.0,Escherichia coli
P33204,51.46146856412194,32.0,Saccharomyces cerevisiae
P33330,47.76966309667903,32.0,Saccharomyces cerevisiae
P33552,51.02559219454783,37.0,Homo sapiens
P33644,58.82778829229019,37.0,Escherichia coli
P33734,48.63625959130565,32.0,Saccharomyces cerevisiae
P34240,41.40125773162571,32.0,Saccharomyces cerevisiae
P34283,35.587525990401666,20.0,Caenorhabditis elegans
P34460,40.54743505536302,20.0,Caenorhabditis elegans
P34528,49.04251052688172,20.0,Caenorhabditis elegans
P34567,41.909869090809444,20.0,Caenorhabditis elegans
P34685,45.634765125203664,20.0,Caenorhabditis elegans
P34692,42.292712036556864,20.0,Caenorhabditis elegans
P34748,39.17484182832775,20.0,Caenorhabditis elegans
P34760,55.94141469901558,32.0,Saccharomyces cerevisiae
P35178,47.33828517944571,32.0,Saccharomyces cerevisiae
P35270,48.851810099095545,37.0,Homo sapiens
P35340,51.63669428268131,37.0,Escherichia coli
P35659,51.75912334868423,37.0,Homo sapiens
P35844,49.457817046385706,32.0,Saccharomyces cerevisiae
P35998,49.10309407323646,37.0,Homo sapiens
P36010,51.46225082227858,32.0,Saccharomyces cerevisiae
P36049,43.0427693862201,32.0,Saccharomyces cerevisiae
P36141,52.1889138946599,32.0,Saccharomyces cerevisiae
P36551,56.78969212257752,37.0,Homo sapiens
P36573,48.414022068786714,20.0,Caenorhabditis elegans
P36771,53.65382373151349,37.0,Escherichia coli
P36938,50.94999827676684,37.0,Escherichia coli
P37051,53.715590780182964,37.0,Escherichia coli
P37193,47.05513073829364,25.0,Drosophila melanogaster
P37263,47.088379020311535,32.0,Saccharomyces cerevisiae
P37529,43.06255194778676,37.0,Bacillus subtilis
P37550,40.98051273496833,37.0,Bacillus subtilis
P37570,42.849976909763,37.0,Bacillus subtilis
P37573,44.531918403485136,37.0,Bacillus subtilis
P37689,55.8495606759986,37.0,Escherichia coli
P37759,41.299408754199035,37.0,Escherichia coli
P37942,46.62226450640829,37.0,Bacillus subtilis
P38022,40.42716072900471,37.0,Bacillus subtilis
P38061,42.324956091868465,32.0,Saccharomyces cerevisiae
P38067,51.133633682448526,32.0,Saccharomyces cerevisiae
P38074,43.32776362625072,32.0,Saccharomyces cerevisiae
P38120,43.57461188722128,32.0,Saccharomyces cerevisiae
P38174,50.095903161230254,32.0,Saccharomyces cerevisiae
P38197,50.47519688174494,32.0,Saccharomyces cerevisiae
P38260,55.12086664070097,32.0,Saccharomyces cerevisiae
