# accession,Tm,ogt,species
Q15120,47.901922938026416,37,Homo sapiens
Q15124,53.75136468984398,37,Homo sapiens
Q15126,45.05329309334617,37,Homo sapiens
Q15131,44.38182233693148,37,Homo sapiens
Q15149,50.79230745041237,37,Homo sapiens
Q15154,53.355076293047695,37,Homo sapiens
Q15172,49.02802015281739,37,Homo sapiens
Q15173,49.79177102308001,37,Homo sapiens
Q15181,54.50260164369595,37,Homo sapiens
Q15185,50.0092707867294,37,Homo sapiens
Q15208,48.389873704010455,37,Homo sapiens
Q15233,47.58617036922633,37,Homo sapiens
Q15257,55.09245722277994,37,Homo sapiens
Q15269,49.22746877471315,37,Homo sapiens
Q15276,51.890403551431525,37,Homo sapiens
Q15286,54.28201229118066,37,Homo sapiens
Q15287,49.880878457701655,37,Homo sapiens
Q15293,58.11898709054482,37,Homo sapiens
Q15311,47.824852706314886,37,Homo sapiens
Q15327,50.01039748982212,37,Homo sapiens
Q15334,50.10363405837549,37,Homo sapiens
Q15345,46.892121955500755,37,Homo sapiens
Q15363,49.98187461120688,37,Homo sapiens
Q15365,51.15283689942281,37,Homo sapiens
Q15366,49.560696340884505,37,Homo sapiens
Q15369,52.36199497512007,37,Homo sapiens
Q15382,50.990591749008374,37,Homo sapiens
Q15386,49.10968390551662,37,Homo sapiens
Q15388,52.66747809971339,37,Homo sapiens
Q15390,53.43515314388508,37,Homo sapiens
Q15392,50.96186946060328,37,Homo sapiens
Q15393,51.751728967486514,37,Homo sapiens
Q15397,48.179994585357925,37,Homo sapiens
Q15398,50.31421460965344,37,Homo sapiens
Q15404,54.83795143991229,37,Homo sapiens
Q15413,55.08088861139943,37,Homo sapiens
Q15417,53.41796308945972,37,Homo sapiens
Q15418,49.2329119505675,37,Homo sapiens
Q15427,52.27404477047685,37,Homo sapiens
Q15428,50.25163131314361,37,Homo sapiens
Q15431,47.47117711245156,37,Homo sapiens
Q15435,53.21872824154647,37,Homo sapiens
Q15436,49.35953582966203,37,Homo sapiens
Q15437,50.33276902661845,37,Homo sapiens
Q15459,50.684489977004276,37,Homo sapiens
Q15464,54.24635584603472,37,Homo sapiens
Q15468,49.2281411240616,37,Homo sapiens
Q15477,55.944021505887946,37,Homo sapiens
Q15527,51.459118444580106,37,Homo sapiens
Q15528,51.90100985360483,37,Homo sapiens
Q15532,47.11193043817689,37,Homo sapiens
Q15542,48.24406500182684,37,Homo sapiens
Q15543,49.47220485843585,37,Homo sapiens
Q15544,52.8683870322926,37,Homo sapiens
Q15545,55.40868883625003,37,Homo sapiens
Q15554,48.51380373989241,37,Homo sapiens
Q15555,43.94009978478336,37,Homo sapiens
Q15560,49.21326364578057,37,Homo sapiens
Q15562,47.0427027710957,37,Homo sapiens
Q15572,48.82863754076651,37,Homo sapiens
Q15596,51.61803327196459,37,Homo sapiens
Q15599,54.31215818327141,37,Homo sapiens
Q155Q3,47.259906987687685,37,Homo sapiens
Q15628,48.625848235968235,37,Homo sapiens
Q15633,50.42475068558745,37,Homo sapiens
Q15637,57.56500819597447,37,Homo sapiens
Q15642,49.70852461509267,37,Homo sapiens
Q15643,51.88670390093914,37,Homo sapiens
Q15645,46.228980665891285,37,Homo sapiens
Q15648,52.24628934974334,37,Homo sapiens
Q15649,57.74424004137437,37,Homo sapiens
Q15650,52.9560843291767,37,Homo sapiens
Q15652,50.913272130670144,37,Homo sapiens
Q15653,49.63288086275615,37,Homo sapiens
Q15654,53.691121234857064,37,Homo sapiens
Q15691,50.79973147518393,37,Homo sapiens
Q15717,45.7980883970564,37,Homo sapiens
Q15723,51.3721301368313,37,Homo sapiens
Q15735,47.36007449592879,37,Homo sapiens
Q15738,50.171291090808424,37,Homo sapiens
Q15742,44.47447042876156,37,Homo sapiens
Q15744,49.28793919533609,37,Homo sapiens
Q15750,50.1718243246139,37,Homo sapiens
Q15751,49.915095217410204,37,Homo sapiens
Q15758,49.06045415261577,37,Homo sapiens
Q15759,51.33081805073641,37,Homo sapiens
Q15768,54.359116745912544,37,Homo sapiens
Q15771,51.791992258076014,37,Homo sapiens
Q15772,51.06189032211569,37,Homo sapiens
Q15773,46.94411529702796,37,Homo sapiens
Q15776,52.041122716904596,37,Homo sapiens
Q15777,52.55804437616788,37,Homo sapiens
Q15785,45.54883632380316,37,Homo sapiens
Q15788,51.18517482122883,37,Homo sapiens
Q15796,48.68699059252648,37,Homo sapiens
Q15797,48.601910933316745,37,Homo sapiens
Q15814,52.2901606672268,37,Homo sapiens
Q15818,49.535840140164666,37,Homo sapiens
Q15819,53.314881164839974,37,Homo sapiens
Q15831,54.35277708506994,37,Homo sapiens
Q15834,53.834706613540774,37,Homo sapiens
Q15842,49.39809922912532,37,Homo sapiens
Q15853,56.72636036660769,37,Homo sapiens
Q15878,54.57404689254024,37,Homo sapiens
Q15904,54.53732015785308,37,Homo sapiens
Q15906,48.830402564186215,37,Homo sapiens
Q15907,56.28485244219661,37,Homo sapiens
Q15910,46.28280736250021,37,Homo sapiens
Q15911,51.46024278969897,37,Homo sapiens
Q15973,49.08615912595248,37,Homo sapiens
Q16134,54.186723618694884,37,Homo sapiens
Q16181,53.324035395109405,37,Homo sapiens
Q16186,50.35169332540715,37,Homo sapiens
Q16204,53.9138480583045,37,Homo sapiens
Q16222,51.74239548761271,37,Homo sapiens
Q16254,49.786758552196815,37,Homo sapiens
Q16270,50.02330351418062,37,Homo sapiens
Q16280,54.35350320463961,37,Homo sapiens
Q16322,53.265156961670854,37,Homo sapiens
Q16342,45.682836253656056,37,Homo sapiens
Q16352,53.681300858971696,37,Homo sapiens
Q16401,51.628313644672595,37,Homo sapiens
Q16478,58.17483169837078,37,Homo sapiens
Q16512,48.41380639434061,37,Homo sapiens
Q16513,47.256648165388214,37,Homo sapiens
Q16514,48.146729942606484,37,Homo sapiens
Q16526,51.380469498001496,37,Homo sapiens
Q16537,49.85230307708058,37,Homo sapiens
Q16539,48.142737138997404,37,Homo sapiens
Q16543,54.161389662126695,37,Homo sapiens
Q16548,50.60017112252044,37,Homo sapiens
Q16555,55.95493688253842,37,Homo sapiens
Q16560,49.590275939863595,37,Homo sapiens
Q16563,51.81113376236609,37,Homo sapiens
Q16568,52.49824254560289,37,Homo sapiens
Q16570,50.548925177071595,37,Homo sapiens
Q16576,54.038090664691865,37,Homo sapiens
Q16594,48.175968824527615,37,Homo sapiens
Q16595,55.00981140113224,37,Homo sapiens
Q16600,56.34633010823696,37,Homo sapiens
Q16610,53.385143443371064,37,Homo sapiens
Q16619,50.74739585803608,37,Homo sapiens
Q16621,50.325685219048346,37,Homo sapiens
Q16626,58.850590275815996,37,Homo sapiens
Q16629,54.20768005634025,37,Homo sapiens
Q16630,52.623291607153575,37,Homo sapiens
Q16644,50.01465915576971,37,Homo sapiens
Q16649,55.163537628940745,37,Homo sapiens
Q16658,54.42549638233173,37,Homo sapiens
Q16659,48.27919010453135,37,Homo sapiens
Q16670,55.22749037262861,37,Homo sapiens
Q16698,53.48144983608896,37,Homo sapiens
Q16706,55.1145449566563,37,Homo sapiens
Q16718,47.18545062183153,37,Homo sapiens
Q16719,60.541789718761464,37,Homo sapiens
Q16740,52.662841500118105,37,Homo sapiens
Q16762,47.49423962182405,37,Homo sapiens
Q16763,51.02803191396218,37,Homo sapiens
Q16774,46.641920866657685,37,Homo sapiens
Q16775,56.46698564015349,37,Homo sapiens
Q16787,51.986579251839956,37,Homo sapiens
Q16795,52.75106984412881,37,Homo sapiens
Q16819,57.60801625955745,37,Homo sapiens
Q16822,51.65248493704122,37,Homo sapiens
Q16831,49.67940415628548,37,Homo sapiens
Q16836,51.428420693939586,37,Homo sapiens
Q16851,54.12763230436321,37,Homo sapiens
Q16854,67.76862856713414,37,Homo sapiens
Q16877,49.88982023193479,37,Homo sapiens
Q16881,52.342959884646184,37,Homo sapiens
Q17325,47.38873132196024,20,Caenorhabditis elegans
Q17330,42.70472673371456,20,Caenorhabditis elegans
Q17334,43.248360767615566,20,Caenorhabditis elegans
Q17335,41.63588310627442,20,Caenorhabditis elegans
Q17345,41.076483239271575,20,Caenorhabditis elegans
Q17352,41.893318864335335,20,Caenorhabditis elegans
Q17361,36.641109708058416,20,Caenorhabditis elegans
Q17382,36.947486337051316,20,Caenorhabditis elegans
Q17384,31.504863371623653,20,Caenorhabditis elegans
Q17389,40.24625587714116,20,Caenorhabditis elegans
Q17390,38.60811639264155,20,Caenorhabditis elegans
Q17392,39.893999082014915,20,Caenorhabditis elegans
Q17405,39.20729722290113,20,Caenorhabditis elegans
Q17410,40.33495907475923,20,Caenorhabditis elegans
Q17425,36.96154620204267,20,Caenorhabditis elegans
Q17426,48.5051639427235,20,Caenorhabditis elegans
Q17427,40.16110863879815,20,Caenorhabditis elegans
Q17430,37.948579029772276,20,Caenorhabditis elegans
Q17432,38.77821795860802,20,Caenorhabditis elegans
Q17438,41.62461699187243,20,Caenorhabditis elegans
Q17446,35.650894807140865,20,Caenorhabditis elegans
Q17452,47.04797528764678,20,Caenorhabditis elegans
Q17475,43.00530071502435,20,Caenorhabditis elegans
Q17490,45.38459872047876,20,Caenorhabditis elegans
Q17492,36.249693929477,20,Caenorhabditis elegans
Q17499,34.961192836138096,20,Caenorhabditis elegans
Q17510,37.70887708235778,20,Caenorhabditis elegans
Q17514,39.41280412720193,20,Caenorhabditis elegans
Q17525,42.86678902961043,20,Caenorhabditis elegans
Q17533,46.51144288885029,20,Caenorhabditis elegans
Q17539,35.90246403017571,20,Caenorhabditis elegans
Q17542,44.96677994392097,20,Caenorhabditis elegans
Q17543,43.03424828254084,20,Caenorhabditis elegans
Q17549,35.78966019580879,20,Caenorhabditis elegans
Q17550,46.523482286417426,20,Caenorhabditis elegans
Q17554,40.03397159194502,20,Caenorhabditis elegans
Q17556,34.70314788543298,20,Caenorhabditis elegans
Q17558,36.42681977554843,20,Caenorhabditis elegans
Q17559,38.90745082911417,20,Caenorhabditis elegans
Q17568,33.88517396509993,20,Caenorhabditis elegans
Q17569,37.32792136591783,20,Caenorhabditis elegans
Q17572,43.853203662481555,20,Caenorhabditis elegans
Q17574,39.04321982699924,20,Caenorhabditis elegans
Q17575,46.35374402526943,20,Caenorhabditis elegans
Q17585,33.18254162701691,20,Caenorhabditis elegans
Q17593,38.72360814182258,20,Caenorhabditis elegans
Q17624,43.2209636410215,20,Caenorhabditis elegans
Q17632,36.04879941698055,20,Caenorhabditis elegans
Q17633,43.320089346775504,20,Caenorhabditis elegans
Q17636,37.13145240964007,20,Caenorhabditis elegans
Q17657,45.53632637731178,20,Caenorhabditis elegans
Q17662,39.578522606395794,20,Caenorhabditis elegans
Q17680,38.375045987307544,20,Caenorhabditis elegans
Q17687,38.83507232026574,20,Caenorhabditis elegans
Q17688,39.61644365290566,20,Caenorhabditis elegans
Q17692,40.72273236103378,20,Caenorhabditis elegans
Q17693,34.283771295284936,20,Caenorhabditis elegans
Q17740,38.87244136423584,20,Caenorhabditis elegans
Q17749,40.50005281040853,20,Caenorhabditis elegans
Q17750,38.65090029968739,20,Caenorhabditis elegans
Q17761,47.04762224520901,20,Caenorhabditis elegans
Q17764,39.42194507346462,20,Caenorhabditis elegans
Q17765,37.8888799608456,20,Caenorhabditis elegans
Q17778,38.356747431478205,20,Caenorhabditis elegans
Q17780,47.006009494926936,20,Caenorhabditis elegans
Q17796,45.15143067371641,20,Caenorhabditis elegans
Q17819,44.72718833373757,20,Caenorhabditis elegans
Q17820,38.87849766797734,20,Caenorhabditis elegans
Q17848,44.538995396981754,20,Caenorhabditis elegans
Q17850,40.22597141405564,20,Caenorhabditis elegans
Q17872,36.65862457416227,20,Caenorhabditis elegans
Q17880,35.44134483565568,20,Caenorhabditis elegans
Q17883,35.64822200324557,20,Caenorhabditis elegans
Q17896,35.90156391846299,20,Caenorhabditis elegans
Q17941,36.969833607922446,20,Caenorhabditis elegans
Q17949,41.90011688258285,20,Caenorhabditis elegans
Q17957,43.53888981164851,20,Caenorhabditis elegans
Q17962,37.284587546371114,20,Caenorhabditis elegans
Q17963,45.57180308545101,20,Caenorhabditis elegans
Q17964,41.9899389831306,20,Caenorhabditis elegans
Q17968,41.69297949146469,20,Caenorhabditis elegans
Q17974,37.276743233375235,20,Caenorhabditis elegans
Q17RN3,50.71808863202952,37,Homo sapiens
Q17RS7,53.490027420501,37,Homo sapiens
Q18034,37.59752426986621,20,Caenorhabditis elegans
Q18037,38.937052915401516,20,Caenorhabditis elegans
Q18038,41.33605912190044,20,Caenorhabditis elegans
Q18040,37.783507702672104,20,Caenorhabditis elegans
Q18048,45.00558934295743,20,Caenorhabditis elegans
Q18066,46.689029119933416,20,Caenorhabditis elegans
Q18075,43.57175274512562,20,Caenorhabditis elegans
Q18076,35.35086578815405,20,Caenorhabditis elegans
Q18086,45.921346756767775,20,Caenorhabditis elegans
Q18099,39.29190413287438,20,Caenorhabditis elegans
Q18107,36.191519051694485,20,Caenorhabditis elegans
Q18115,36.971692024982374,20,Caenorhabditis elegans
Q18122,41.22411750329892,20,Caenorhabditis elegans
Q18140,46.208428291593634,20,Caenorhabditis elegans
Q18142,38.803473848562405,20,Caenorhabditis elegans
Q18143,41.61935084406015,20,Caenorhabditis elegans
Q18161,51.461577865011506,20,Caenorhabditis elegans
Q18164,38.74395661044726,20,Caenorhabditis elegans
Q18167,42.11412467652327,20,Caenorhabditis elegans
Q18186,41.7023089925548,20,Caenorhabditis elegans
Q18194,43.27770570085902,20,Caenorhabditis elegans
Q18198,39.319297170392545,20,Caenorhabditis elegans
Q18211,36.77034280077076,20,Caenorhabditis elegans
Q18212,42.17751882475707,20,Caenorhabditis elegans
Q18214,41.79701750258777,20,Caenorhabditis elegans
Q18217,37.34644740663092,20,Caenorhabditis elegans
Q18218,52.7211335920317,20,Caenorhabditis elegans
Q18224,40.77717757484373,20,Caenorhabditis elegans
Q18227,43.9859445752152,20,Caenorhabditis elegans
Q18237,37.03967705828866,20,Caenorhabditis elegans
Q18242,42.31878403995248,20,Caenorhabditis elegans
Q18246,44.173219051428035,20,Caenorhabditis elegans
Q18257,37.48515435259068,20,Caenorhabditis elegans
Q18258,38.638335424200015,20,Caenorhabditis elegans
Q18279,41.176809231749736,20,Caenorhabditis elegans
Q18310,39.665872549975724,20,Caenorhabditis elegans
Q18316,46.939067910587006,20,Caenorhabditis elegans
Q18339,50.067006271035496,20,Caenorhabditis elegans
Q18347,46.27491120751897,20,Caenorhabditis elegans
Q18359,47.80100536597994,20,Caenorhabditis elegans
Q18403,38.47589075868307,20,Caenorhabditis elegans
Q18404,38.63759240378365,20,Caenorhabditis elegans
Q18406,37.75559297464159,20,Caenorhabditis elegans
Q18407,39.9173965504414,20,Caenorhabditis elegans
Q18424,47.82404757439905,20,Caenorhabditis elegans
Q18429,35.713409465956296,20,Caenorhabditis elegans
Q18445,39.929597948173594,20,Caenorhabditis elegans
Q18465,50.69878237736276,20,Caenorhabditis elegans
Q18476,34.66749552646405,20,Caenorhabditis elegans
Q18483,41.83280963569914,20,Caenorhabditis elegans
Q18486,41.36168483984606,20,Caenorhabditis elegans
Q18492,41.51527220234095,20,Caenorhabditis elegans
Q18493,38.150559071942226,20,Caenorhabditis elegans
Q18503,42.43191330406746,20,Caenorhabditis elegans
Q18511,36.005236338292114,20,Caenorhabditis elegans
Q18524,41.791202677531544,20,Caenorhabditis elegans
Q18547,39.72883016484735,20,Caenorhabditis elegans
Q18553,38.84763033247243,20,Caenorhabditis elegans
Q18566,43.1595782613811,20,Caenorhabditis elegans
Q18573,44.75352608156612,20,Caenorhabditis elegans
Q18580,38.20290943328565,20,Caenorhabditis elegans
Q18581,41.5167049028112,20,Caenorhabditis elegans
Q18587,43.2403648714841,20,Caenorhabditis elegans
Q18594,57.94449189741369,20,Caenorhabditis elegans
Q18596,38.75952521488881,20,Caenorhabditis elegans
Q18634,40.923372981483325,20,Caenorhabditis elegans
Q18639,36.71765796371842,20,Caenorhabditis elegans
Q18645,45.58292224374905,20,Caenorhabditis elegans
Q18660,49.60756893462751,20,Caenorhabditis elegans
Q18673,48.62275326064143,20,Caenorhabditis elegans
Q18677,42.99305152062049,20,Caenorhabditis elegans
Q18678,42.569744214026976,20,Caenorhabditis elegans
Q18685,44.00748542723548,20,Caenorhabditis elegans
Q18688,40.01286147052538,20,Caenorhabditis elegans
Q18705,49.00511691694213,20,Caenorhabditis elegans
Q18709,50.38272662624557,20,Caenorhabditis elegans
Q18724,41.07928573616313,20,Caenorhabditis elegans
Q18738,37.715337925498154,20,Caenorhabditis elegans
Q18739,34.72442266378774,20,Caenorhabditis elegans
Q18758,44.27531011247348,20,Caenorhabditis elegans
Q18773,37.31820100601942,20,Caenorhabditis elegans
Q18784,35.28810480582078,20,Caenorhabditis elegans
Q18787,37.33355040846204,20,Caenorhabditis elegans
Q18788,40.77709094155022,20,Caenorhabditis elegans
Q18793,43.77534673051146,20,Caenorhabditis elegans
Q18801,38.496566357911476,20,Caenorhabditis elegans
Q18813,40.65696585019077,20,Caenorhabditis elegans
Q18817,49.2138038358134,20,Caenorhabditis elegans
Q18822,41.984505718870736,20,Caenorhabditis elegans
Q18823,42.04426856585139,20,Caenorhabditis elegans
Q18846,36.84306379319742,20,Caenorhabditis elegans
Q18877,42.21067411725214,20,Caenorhabditis elegans
Q18888,35.94315247073044,20,Caenorhabditis elegans
Q18905,41.79302768487437,20,Caenorhabditis elegans
Q18910,39.336160129989864,20,Caenorhabditis elegans
Q18921,40.78834997701064,20,Caenorhabditis elegans
Q18924,46.944993952487415,20,Caenorhabditis elegans
Q18925,43.93441555191865,20,Caenorhabditis elegans
Q18930,42.67672266724079,20,Caenorhabditis elegans
Q18940,53.07792190932919,20,Caenorhabditis elegans
Q18946,41.84120113999764,20,Caenorhabditis elegans
Q18953,52.22867145845498,20,Caenorhabditis elegans
Q18956,40.78533708847162,20,Caenorhabditis elegans
Q18964,42.72220033162023,20,Caenorhabditis elegans
Q18965,40.447403851853586,20,Caenorhabditis elegans
Q18966,43.30045298342639,20,Caenorhabditis elegans
Q18967,39.755795631745734,20,Caenorhabditis elegans
Q18969,36.266282500935766,20,Caenorhabditis elegans
Q18973,37.38331886294323,20,Caenorhabditis elegans
Q18974,36.12928298501839,20,Caenorhabditis elegans
Q18983,36.751996209371576,20,Caenorhabditis elegans
Q18986,46.081444558451985,20,Caenorhabditis elegans
Q18989,40.649377211693626,20,Caenorhabditis elegans
Q18990,39.41423089877259,20,Caenorhabditis elegans
Q18994,33.709168407496655,20,Caenorhabditis elegans
Q19000,31.045794595259714,20,Caenorhabditis elegans
Q19004,49.510887353134486,20,Caenorhabditis elegans
Q19007,43.2610351599493,20,Caenorhabditis elegans
Q19013,40.32113590382845,20,Caenorhabditis elegans
Q19020,36.16956479859836,20,Caenorhabditis elegans
Q19030,43.04788712775957,20,Caenorhabditis elegans
Q19052,42.265079348256286,20,Caenorhabditis elegans
Q19057,37.03652631783846,20,Caenorhabditis elegans
Q19058,38.77606722660282,20,Caenorhabditis elegans
Q19076,44.30499245880839,20,Caenorhabditis elegans
Q19086,39.89599215904304,20,Caenorhabditis elegans
Q19089,38.51398776912384,20,Caenorhabditis elegans
Q19103,38.243928532054845,20,Caenorhabditis elegans
Q19107,41.57191150156646,20,Caenorhabditis elegans
Q19123,39.600822464125926,20,Caenorhabditis elegans
Q19124,37.565097145406966,20,Caenorhabditis elegans
Q19131,38.18315455680041,20,Caenorhabditis elegans
Q19132,34.65691193246165,20,Caenorhabditis elegans
Q19174,42.774384915961136,20,Caenorhabditis elegans
Q19185,43.0177642719348,20,Caenorhabditis elegans
Q19202,33.797734702162835,20,Caenorhabditis elegans
Q19207,37.85879591169758,20,Caenorhabditis elegans
Q19211,45.78112491712269,20,Caenorhabditis elegans
Q19246,41.32055985437055,20,Caenorhabditis elegans
Q19262,38.4984430768643,20,Caenorhabditis elegans
Q19264,45.356381010817174,20,Caenorhabditis elegans
Q19266,38.34967918525058,20,Caenorhabditis elegans
Q19305,39.45418587391646,20,Caenorhabditis elegans
Q19306,39.583048253074196,20,Caenorhabditis elegans
Q19311,38.980824300401295,20,Caenorhabditis elegans
Q19317,37.89638662149807,20,Caenorhabditis elegans
Q19324,38.89817665401777,20,Caenorhabditis elegans
Q19328,35.25719279220334,20,Caenorhabditis elegans
Q19329,41.61075329710152,20,Caenorhabditis elegans
Q19338,40.02083875871416,20,Caenorhabditis elegans
Q19339,37.514681532732546,20,Caenorhabditis elegans
Q19341,42.89858404269923,20,Caenorhabditis elegans
Q19346,33.99385241537546,20,Caenorhabditis elegans
Q19360,37.59049078205976,20,Caenorhabditis elegans
Q19366,44.033647502152604,20,Caenorhabditis elegans
Q19371,37.6266268832816,20,Caenorhabditis elegans
Q19375,46.55049562129068,20,Caenorhabditis elegans
Q19388,41.20376967482865,20,Caenorhabditis elegans
Q19416,37.77473334585435,20,Caenorhabditis elegans
Q19431,46.9811837345655,20,Caenorhabditis elegans
Q19433,38.513237077841524,20,Caenorhabditis elegans
Q19436,40.06835936574843,20,Caenorhabditis elegans
Q19440,41.08795622373232,20,Caenorhabditis elegans
Q19467,38.38717513585663,20,Caenorhabditis elegans
Q19490,39.783972319128516,20,Caenorhabditis elegans
Q19491,42.79860607228176,20,Caenorhabditis elegans
Q19493,38.136832103804934,20,Caenorhabditis elegans
Q19519,39.798249798396334,20,Caenorhabditis elegans
Q19520,43.1925904392505,20,Caenorhabditis elegans
Q19537,42.70675976488729,20,Caenorhabditis elegans
Q19554,34.176905218608,20,Caenorhabditis elegans
Q19555,34.970381753698106,20,Caenorhabditis elegans
Q19564,42.49075060043015,20,Caenorhabditis elegans
Q19568,43.90122687022448,20,Caenorhabditis elegans
Q19577,40.88634533620579,20,Caenorhabditis elegans
Q19579,35.19283265110851,20,Caenorhabditis elegans
Q19583,37.25542583964682,20,Caenorhabditis elegans
Q19626,44.82212315265915,20,Caenorhabditis elegans
Q19642,39.51748146950146,20,Caenorhabditis elegans
Q19647,37.325871125458235,20,Caenorhabditis elegans
Q19655,46.92398535557231,20,Caenorhabditis elegans
Q19660,46.19361447742165,20,Caenorhabditis elegans
Q19661,35.2525602073324,20,Caenorhabditis elegans
Q19663,55.903149989659745,20,Caenorhabditis elegans
Q19680,35.70360017923582,20,Caenorhabditis elegans
Q19683,34.12283581707589,20,Caenorhabditis elegans
Q19684,36.3046135876892,20,Caenorhabditis elegans
Q19687,43.38224387122911,20,Caenorhabditis elegans
Q19699,34.93093973868733,20,Caenorhabditis elegans
Q19705,36.73781087486614,20,Caenorhabditis elegans
Q19709,41.80524373820728,20,Caenorhabditis elegans
Q19713,38.70694053976955,20,Caenorhabditis elegans
Q19722,34.45187443409453,20,Caenorhabditis elegans
Q19727,35.707407533337346,20,Caenorhabditis elegans
Q19731,34.36427453332423,20,Caenorhabditis elegans
Q19752,40.29240517598014,20,Caenorhabditis elegans
Q19759,40.58514668073284,20,Caenorhabditis elegans
Q19774,42.016295694370285,20,Caenorhabditis elegans
Q19775,41.26951743209804,20,Caenorhabditis elegans
Q19788,52.561328698305175,20,Caenorhabditis elegans
Q19824,41.69899234549325,20,Caenorhabditis elegans
Q19825,31.68922610067089,20,Caenorhabditis elegans
Q19826,44.979388179464465,20,Caenorhabditis elegans
Q19830,49.582312663180005,20,Caenorhabditis elegans
Q19848,39.91633346202988,20,Caenorhabditis elegans
Q19864,35.58992861199888,20,Caenorhabditis elegans
Q19891,45.09286940074203,20,Caenorhabditis elegans
Q19905,38.033698230721726,20,Caenorhabditis elegans
Q19906,38.81557619949803,20,Caenorhabditis elegans
Q19965,42.102984008901636,20,Caenorhabditis elegans
Q19969,41.883146540854185,20,Caenorhabditis elegans
Q19974,38.618390201459434,20,Caenorhabditis elegans
Q19986,47.42377377669603,20,Caenorhabditis elegans
Q19AV6,53.389133364703866,37,Homo sapiens
Q1ECE0,48.02673264495198,22,Arabidopsis thaliana
Q1ED39,54.40045626530608,37,Homo sapiens
Q1ENI8,45.09389562955578,20,Caenorhabditis elegans
Q1EPL7,40.56631965685282,20,Caenorhabditis elegans
Q1G3M2,38.178314727056105,22,Arabidopsis thaliana
Q1H537,43.296220391336924,22,Arabidopsis thaliana
Q1H583,44.98271738395954,22,Arabidopsis thaliana
Q1H595,47.536452169708696,22,Arabidopsis thaliana
Q1HB04,51.78255869242188,20,Caenorhabditis elegans
Q1HDT2,45.53520704124306,22,Arabidopsis thaliana
Q1HFZ0,47.875352929016174,37,Mus musculus
Q1HL32,52.823161560859795,37,Mus musculus
Q1JPL4,51.11685961974395,22,Arabidopsis thaliana
Q1KMD3,48.4279776736892,37,Homo sapiens
Q1KPV0,41.32317317824625,22,Arabidopsis thaliana
Q1L5Z9,47.17865794385827,37,Homo sapiens
Q1MSJ5,54.61065500168249,37,Homo sapiens
Q1MX18,50.23160043277481,37,Homo sapiens
Q1RMZ1,51.379498231597935,37,Homo sapiens
Q1T7F6,56.93087301985692,37,Homo sapiens
Q1W0R7,37.81609842965129,20,Caenorhabditis elegans
Q1WBU8,37.966983735689446,20,Caenorhabditis elegans
Q1WIQ6,52.58772257273489,22,Arabidopsis thaliana
Q1XFZ3,35.858868877613126,20,Caenorhabditis elegans
Q1XID4,51.189300941909515,37,Mus musculus
Q1ZXR8,41.06053915384234,20,Caenorhabditis elegans
Q20008,46.974734626781554,20,Caenorhabditis elegans
Q20034,35.512272470890274,20,Caenorhabditis elegans
Q20048,36.95986860663245,20,Caenorhabditis elegans
Q20049,35.45208445057119,20,Caenorhabditis elegans
Q20057,38.37103131158071,20,Caenorhabditis elegans
Q20058,39.92253975656479,20,Caenorhabditis elegans
Q20063,47.11874005837859,20,Caenorhabditis elegans
Q20065,35.20888301640745,20,Caenorhabditis elegans
Q20068,38.793934011574976,20,Caenorhabditis elegans
Q20070,36.68235411603138,20,Caenorhabditis elegans
Q20075,41.73386511385688,20,Caenorhabditis elegans
Q20084,45.19522185632307,20,Caenorhabditis elegans
Q20093,58.81707309328521,20,Caenorhabditis elegans
Q20100,40.66405138363314,20,Caenorhabditis elegans
Q20117,39.05718874222398,20,Caenorhabditis elegans
Q20121,39.25897835180612,20,Caenorhabditis elegans
Q20128,46.97873010639155,20,Caenorhabditis elegans
Q20140,41.589724734324435,20,Caenorhabditis elegans
Q20143,37.12856224647966,20,Caenorhabditis elegans
Q20166,40.225815005624355,20,Caenorhabditis elegans
Q20168,44.93073848287028,20,Caenorhabditis elegans
Q20173,46.90944020643978,20,Caenorhabditis elegans
Q20180,44.76629697767248,20,Caenorhabditis elegans
Q20184,38.68080719987031,20,Caenorhabditis elegans
Q20197,41.4321197132797,20,Caenorhabditis elegans
Q20203,49.946429682011214,20,Caenorhabditis elegans
Q20220,32.81510795395648,20,Caenorhabditis elegans
Q20221,42.885563003040716,20,Caenorhabditis elegans
Q20223,49.79906012287978,20,Caenorhabditis elegans
Q20224,47.01763646319618,20,Caenorhabditis elegans
Q20229,43.7760944483375,20,Caenorhabditis elegans
Q20252,36.32322878463534,20,Caenorhabditis elegans
Q20260,41.919269783650925,20,Caenorhabditis elegans
Q20264,36.1297351494163,20,Caenorhabditis elegans
Q20287,43.679109681818744,20,Caenorhabditis elegans
Q20306,33.213865956812214,20,Caenorhabditis elegans
Q20329,39.37844612525867,20,Caenorhabditis elegans
Q20340,42.63903943178416,20,Caenorhabditis elegans
Q20363,40.575103664593854,20,Caenorhabditis elegans
Q20376,46.270160021175506,20,Caenorhabditis elegans
Q20390,39.159911354592964,20,Caenorhabditis elegans
Q20436,41.850518997704505,20,Caenorhabditis elegans
Q20448,45.31636782904359,20,Caenorhabditis elegans
Q20476,40.41530690300664,20,Caenorhabditis elegans
Q20489,39.27463685762843,20,Caenorhabditis elegans
Q20496,44.27884116707797,20,Caenorhabditis elegans
Q20507,52.397922265405356,20,Caenorhabditis elegans
Q20514,47.78920710790409,20,Caenorhabditis elegans
